Listing_ID,Location,Postal_code,Area,Property_type,Property_sub_type,Furnished,Lease_term,Short_term,Parking_spot,Parking_type,Heating,Water,Electricity,Internet,Cable,Year_built,Price,Age,Neighborhood
567990,"1205 Rue Mackay - Montréal, QC",H3G 0C5,405.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,Yes,No,No,No,2016,1550,6.0,Downtown
567963,"339 Rue Ontario Est - Montréal, QC",,,Apartment,Studio,Yes,monthly,Yes,No Info,Street,No,Yes,No,No,No,No Info,750,,
489928,"1700 Rue Viola Desmond - Montréal, QC",H8N 0H1,540.0,Condo,No Info,No,1-year,No,No Info,Driveway,No,Yes,No,No,No,2020,1300,2.0,MontrealNorthwest LaSalle
567906,"1160 Rue Mackay - Montréal, QC",H3G 2H4,500.0,Condo,No Info,No,1-year,No,No Info,No Info,No,Yes,No,No,No,2022,1990,0.0,Downtown
567723,"1845 Rue Viau - Mercier-Hochelaga-Maisonneuve, QC",H1V 3H2,550.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,No Info,1130,,Montreal(Maisonneuve)
384342,"3310 Rue Goyer - Montréal, QC",H3S 1J1,160.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,No,Yes,No,No,No,2015,590,7.0,Côte-des-Neiges
567716,"170 Rue Rioux - Montréal, QC",H3C 2A5,,Condo,No Info,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1400,,Griffintown
561984,"8262 Rue Centrale - Montréal, QC",H8P 3N9,800.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,Yes,Yes,Yes,Yes,No,2012,975,10.0,MontrealSoutheast LaSalle
567575,"10650 Place de l'Acadie - Ahuntsic-Cartierville, QC",H4N 0B6,640.0,Condo,No Info,No,1-year,No,1,Garage,No,Yes,No,No,No,2012,1365,10.0,Saint-Laurent
567663,"3215 Rue Deville - Montréal, QC",H1Z 3E8,700.0,Apartment,Apartment,No,1-year,No,No Info,No Info,No,No,Yes,No,No,2019,1000,3.0,MontrealWest Saint-Michel
567648,"4943 Avenue Montclair - Montréal, QC",H4V 2K7,,Apartment,Bachelor,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,nan,,Côte Saint-Luc
406261,"6598 Rue Saint-Hubert - Montréal, QC",H2S 2M3,3000.0,Apartment,Loft,Yes,negotiable,Yes,No Info,No Parking,Yes,Yes,Yes,Yes,Yes,2019,5999,3.0,MontrealSouthwest Petite-Patrie
406254,"6598 Rue Saint-Hubert - Montréal, QC",H2S 2M3,3000.0,Apartment,Apartment,Yes,monthly,Yes,1,Garage,Yes,Yes,Yes,Yes,Yes,2019,5999,3.0,MontrealSouthwest Petite-Patrie
567530,"745 1re Avenue - Lachine, QC",H8S 0C5,650.0,Condo,No Info,No,1-year,No,1,Underg,No,Yes,No,No,No,2020,1595,2.0,MontrealEast Lachine
458088,"339 Rue Ontario Est - Montréal-Est, QC",H2X 1H7,300.0,Apartment,Studio,Yes,1-year,No,No Info,Street,No,Yes,No,No,No,1915,775,107.0,Mont-Royal
567271,"2175 Rue de Rouen - Montréal, QC",H2K 1L3,750.0,Apartment,Apartment,No,1-year,No,1,Driveway,No,No,No,No,No,No Info,1195,,MontrealNorth Centre-Sud(Sainte-Marie)
567477,"350 Rue de l'Inspecteur - Montréal, QC",H3C 2K5,625.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,Yes,No,No,No,2009,1650,13.0,Griffintown
567461,"701 Rue Irène - Montréal, QC",H4C 2P2,500.0,Condo,No Info,No,1-year,No,No Info,Street,No,Yes,No,No,No,2012,1600,10.0,Montreal(Saint-Henri)
567369,"Avenue Lacombe - Montréal, QC",,430.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,Yes,Yes,Yes,Yes,No,No Info,850,,
567226,"2054 Rue Sherbrooke Ouest - Montréal, QC",H3H 1G5,,Condo,No Info,No,negotiable,No,No Info,Street,No,Yes,No,No,No,1930,nan,92.0,Downtown
567218,"4270 Avenue Papineau - Montréal, QC",H2H 1S9,,Condo,No Info,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1550,,Mont-Royal
567172,"5445 Rue de Cadillac - Mercier-Hochelaga-Maisonneuve, QC",H1M 2L3,650.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,No Info,1020,,MontrealWest Mercier
567064,"5110 Rue Buchan - Montréal, QC",H4P 0C5,50.0,Condo,No Info,No,1-year,No,No Info,Underg,Yes,Yes,Yes,No,No,2020,1450,2.0,Mount RoyalSouth
567039,"5110 Rue Buchan - Montréal, QC",H4P 0C5,50.0,Condo,No Info,No,1-year,No,No Info,Underg,Yes,Yes,Yes,No,No,2020,1450,2.0,Mount RoyalSouth
566783,"4895 Avenue Bourret - Montréal, QC",H3W 1L2,550.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,Yes,No,No,No,1995,1000,27.0,Côte-des-Neiges
566896,"1724 Avenue Cedar - Montréal, QC",H3G 1A4,500.0,Apartment,Studio,No,negotiable,No,No Info,No Parking,No,Yes,No,No,No,2020,1450,2.0,Downtown
566843,"5715 Rue Jean-Talon Est - Montréal, QC",H1S 1M3,723.0,Condo,No Info,No,1-year,No,1,Garage,No,Yes,No,No,No,2016,1600,6.0,MontrealSoutheast Saint-Léonard
566824,"2601 Rue Chapleau - Montréal, QC",H2K 3H5,705.0,Condo,No Info,Yes,negotiable,No,1,Driveway,Yes,Yes,Yes,Yes,No,1992,1700,30.0,MontrealNorth Centre-Sud(Sainte-Marie)
566832,"1730 Rue Saint-Patrick - Montréal, QC",H3K 2H2,,Condo,No Info,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,2200,,Montreal(Pointe-Saint-Charles)
566766,"3875 Boulevard de Chenonceau - Laval, QC",H7T 0E1,792.0,Condo,No Info,No,1-year,No,1,Underg,No,No,No,No,No,2013,1400,9.0,LavalNorthwest Chomedey
558268,"18164 Boulevard de Pierrefonds - Pierrefonds-Roxboro, QC",H9K 1K3,850.0,Apartment,Apartment,No,1-year,No,1,Driveway,No,No,No,No,No,2000,880,22.0,Montreal(West Pierrefonds) &Kirkland (West)
480705,"6004 Rue Saint-Hubert - Montréal, QC",H2S 2L7,650.0,Apartment,Apartment,Yes,negotiable,Yes,No Info,Street,Yes,Yes,Yes,Yes,No,No Info,1600,,MontrealSouthwest Petite-Patrie
460349,"4627 Avenue des Érables - Montréal, QC",H2H 2E1,1000.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,Yes,Yes,Yes,Yes,No,2020,1950,2.0,Mont-Royal
560708,"1200 Rue Saint-Jacques - Montréal, QC",H3C 0E9,700.0,Condo,No Info,No,1-year,No,1,Underg,No,Yes,No,No,No,2000,1450,22.0,Griffintown
340351,"1225 Rue Notre-Dame Ouest - Montréal, QC",H3C 0B1,550.0,Apartment,Apartment,Yes,negotiable,Yes,1,Garage,Yes,Yes,Yes,Yes,No,2005,1750,17.0,Griffintown
566660,"1602 Rue Gladstone - Montréal, QC",H4E 1C7,660.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,Yes,Yes,Yes,Yes,No,2020,1625,2.0,Montreal(Ville Émard)
558548,"221 Rue Saint-Jacques - Montréal, QC",H2Y 1M6,827.0,Apartment,Apartment,Yes,1-year,No,No Info,No Parking,No,Yes,No,No,No,2022,1528,0.0,Old Montreal
566576,"1228 Rue des Bassins - Montréal, QC",H3C 0W8,,Condo,No Info,No,1-year,No,1,Garage,No,Yes,No,No,No,2020,nan,2.0,Griffintown
547185,"628 Rue Saint-Jacques - Montréal, QC",H3C 1C7,490.0,Condo,No Info,No,1-year,No,No Info,No Info,No,No,No,No,No,2022,1750,0.0,Griffintown
358352,"1950 Avenue Lincoln - Montréal, QC",H3H 2N8,498.0,Apartment,Apartment,No,1-year,No,No Info,Underg,Yes,Yes,Yes,Yes,No,1990,1355,32.0,Downtown
566486,"1276 Rue Barré - Saint-Laurent, QC",H4L 4M4,650.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,Yes,No,No,No,2022,1350,0.0,Saint-Laurent
454341,"9675 Av. Papineau|#315 - Ahuntsic-Cartierville, QC",H2B 3C8,,Apartment,Apartment,No Info,monthly,No Info,No Info,No Info,No,No,No,No,No,No Info,1445,,MontrealNorth Ahuntsic
566395,"2000 Boulevard René-Lévesque Ouest - Montréal, QC",H3H 0B3,450.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,Yes,No,Yes,No,2019,1500,3.0,Downtown
566358,"765 Rue Bourget - Montréal, QC",H4C 2M6,541.0,Condo,No Info,No,1-year,No,1,Underg,No,No,No,No,No,2013,1450,9.0,Montreal(Saint-Henri)
566208,"1925 Rue Émile-Martineau - Laval, QC",H7N 0B2,712.0,Condo,No Info,Yes,negotiable,No,1,Garage,Yes,Yes,Yes,Yes,No,2009,1600,13.0,Laval(Laval-des-Rapides)
565435,"745 1re Avenue - Lachine, QC",H8S 0C5,618.0,Condo,No Info,No,1-year,No,1,Driveway,No,No,No,No,No,2021,1450,1.0,MontrealEast Lachine
565408,"795 Chemin Bord-du-Lac - Dorval, QC",H9S 0A8,618.0,Condo,No Info,No,1-year,No,1,Garage,No,Yes,No,No,No,2010,1600,12.0,Pointe-ClaireDorvalL'Île-Dorval
565400,"10050 Place de l'Acadie - Ahuntsic-Cartierville, QC",H4N 0C8,411.0,Condo,No Info,Yes,1-year,No,1,Underg,No,Yes,No,No,No,2017,1250,5.0,Saint-Laurent
565381,"981 Rue Atateken - Montréal, QC",H2L 3K5,,Condo,No Info,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1590,,Le Village
565507,"5548 Chemin Queen Mary - Montréal, QC",H3X 2S2,680.0,Apartment,Apartment,No,1-year,No,No Info,No Info,Yes,No,No,No,No,No Info,970,,Hampstead
565383,"4615 Avenue Van Horne - Montréal, QC",H3W 1H8,,Apartment,Apartment,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1245,,Côte-des-Neiges
487305,"339 Rue Ontario Est - Montréal, QC",H2X 1H7,300.0,Apartment,Studio,Yes,1-year,No,No Info,Street,No,Yes,No,No,No,1915,775,107.0,Mont-Royal
557224,"5200 Rue de Contrecoeur - Mercier-Hochelaga-Maisonneuve, QC",H1K 0L3,,Condo,No Info,No,1-year,No,No Info,Street,No,No,No,No,No,2018,1350,4.0,MontrealEast Anjou
562189,"7070 Rue Bonpart - Montréal, QC",H1S 1Y3,600.0,Apartment,Bachelor,No,1-year,No,No Info,Street,No,Yes,No,No,No,No Info,800,,MontrealSoutheast Saint-Léonard
532747,"1915 Boulevard le Corbusier - Laval, QC",H7S 1Z4,400.0,Apartment,Apartment,No,1-year,No,No Info,No Parking,No,No,No,No,No,1978,1000,44.0,LavalNortheast Chomedey
556984,"10 Rue Saint-Jacques - Montréal, QC",H2Y 1L2,650.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,No,No,Yes,No,2005,1450,17.0,Old Montreal
565285,"2020 Boulevard René-Lévesque Ouest - Montréal, QC",H3H 0B4,510.0,Condo,No Info,Yes,1-year,No Info,1,Garage,No,No,No,No,No,2020,1450,2.0,Downtown
519248,"7245 Rue Birnam - Montréal, QC",H3N 2S9,800.0,Apartment,Apartment,No,1-year,No,No Info,No Parking,Yes,No,No,No,No,2021,1000,1.0,Montreal(Parc-Extension)
548528,"4820 Chemin de la Côte-Sainte-Catherine - Montréal, QC",H3W 1M3,380.0,Apartment,Studio,Yes,1-year,No,No Info,Driveway,No,No,No,No,No,2022,1300,0.0,Côte-des-Neiges
562245,"4820 Chemin de la Côte-Sainte-Catherine - Montréal, QC",H3W 1M3,,Apartment,Apartment,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1400,,Côte-des-Neiges
562258,"5161 Rue Berri - Montréal, QC",H2J 2S4,300.0,Apartment,Studio,No,1-year,No,No Info,No Info,Yes,Yes,Yes,No,No,No Info,785,,Mont-Royal
562249,"720 Rue Sainte-Marguerite - Montréal, QC",H4C 2X6,,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,No Info,1185,,Montreal(Saint-Henri)
532969,"2410 Rue Sainte-Catherine Est - Montréal, QC",H2K 2J6,1350.0,Condo,No Info,Yes,1-year,No,No Info,Street,No,Yes,No,No,No,2004,2295,18.0,MontrealNorth Centre-Sud(Sainte-Marie)
562190,"7105 Rue de Lunan - Montréal, QC",J4Y 0N4,,Condo,No Info,Yes,1-year,No,1,Driveway,No,No,No,No,No,2019,nan,3.0,BrossardSouth
562133,"1045 Rue Wellington - Montréal, QC",H3C 1V6,720.0,Condo,No Info,Yes,1-year,No Info,1,Garage,Yes,Yes,No,No,No,2015,1950,7.0,Griffintown
561696,"1009 Rue de Bleury - Montréal, QC",H2Z 0A3,1080.0,Apartment,Apartment,No,1-year,No,1,Underg,Yes,Yes,No,No,No,No Info,2000,,Downtown
561912,"1310 Boulevard René-Lévesque Ouest - Montréal, QC",H3G 1T1,667.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,Yes,No,No,No,2018,2300,4.0,Downtown
561891,"7 Place Park - Montréal, QC",H3Z 2K4,850.0,Condo,No Info,Yes,negotiable,No,No Info,Street,Yes,Yes,Yes,Yes,No,No Info,1270,,Westmount
561852,"5644 Rue Saint-Urbain - Montréal, QC",H2T 2X3,600.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,Yes,Yes,No,1910,1775,112.0,Mont-Royal
337983,"244 Rue Sherbrooke Est - Montréal, QC",H2X 1E1,1100.0,Apartment,Apartment,Yes,negotiable,No,1,Garage,No,Yes,No,No,No,No Info,2700,,Mont-Royal
558835,"3 Carré Westmount - Montréal, QC",H3Z 2A4,760.0,Condo,No Info,No,1-year,No,1,Garage,Yes,Yes,No,No,No,No Info,2300,,Westmount
545919,"5265 Rue Mackenzie - Montréal, QC",H3W 0B2,787.0,Condo,No Info,No,1-year,No,No Info,Garage,No,No,Yes,No,No,2021,1650,1.0,Côte-des-Neiges
561576,"4250 Avenue de la Salle - Mercier-Hochelaga-Maisonneuve, QC",H1V 2L3,,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,No Info,1005,,Montreal(Maisonneuve)
561561,"790 Rue William - Montréal, QC",H3C 2M2,550.0,Apartment,Apartment,No,1-year,No,No Info,Garage,Yes,Yes,Yes,No,No,2018,1400,4.0,Griffintown
561523,"3325 Boulevard Edouard-Montpetit - Montréal, QC",H3T 1K4,500.0,Apartment,Apartment,No,1-year,No,No Info,No Parking,Yes,No,No,No,No,No Info,1025,,Côte-des-Neiges
561519,"4510 Rue Parthenais - Montréal, QC",H2H 2G7,650.0,Apartment,Apartment,No,1-year,No,No Info,No Info,No,Yes,No,No,No,No Info,1350,,Mont-Royal
561327,"790 Rue William - Montréal, QC",H3C 2M2,750.0,Apartment,Apartment,No,1-year,No,5+,Garage,Yes,Yes,Yes,No,No,2018,1650,4.0,Griffintown
561462,"950 Rue Notre-Dame Ouest - Montréal, QC",H3C 0K3,574.0,Condo,No Info,No,1-year,No,No Info,Street,Yes,Yes,Yes,Yes,Yes,No Info,1600,,Griffintown
561473,"1200 Chemin du Golf - Montréal, QC",H3E 1P5,800.0,Condo,No Info,No,1-year,No,1,Garage,No,Yes,No,No,No,1989,1750,33.0,Montreal(L'Île-Des-Soeurs)
561461,"3886 Rue de Verdun - Montréal, QC",H4G 1K6,650.0,Apartment,Apartment,No,1-year,No,No Info,No Info,No,No,No,No,No,2022,1250,0.0,MontrealNorth Verdun
561383,"7186 Boulevard Saint-Laurent - Montréal, QC",H2S 3E2,775.0,Apartment,Apartment,No,1-year,No,No Info,No Parking,No,No,No,No,No,No Info,1600,,MontrealSouthwest Petite-Patrie
473389,"710 26e Av - Lachine, QC",H8S 3Y6,650.0,Apartment,Apartment,No,1-year,No,No Info,No Info,Yes,Yes,No,No,No,No Info,860,,MontrealEast Lachine
561258,"4e Rue - Montréal, QC",,950.0,Apartment,Apartment,No,1-year,No,No Info,No Parking,Yes,Yes,Yes,No,No,No Info,1200,,
561254,"3220 Avenue de Falaise - Montréal, QC",H3R 2E4,450.0,Apartment,Bachelor,Yes,1-year,No,No Info,Street,No,Yes,No,No,No,No Info,825,,Mount RoyalCentral
561017,"1400 Rue Lucien-Paiement - Laval, QC",H7N 0B5,650.0,Condo,No Info,Yes,1-year,No,1,Garage,Yes,Yes,No,No,No,2017,1475,5.0,Laval(Laval-des-Rapides)
561137,"5933 Avenue McLynn - Montréal, QC",H3X 2R3,,Room,Private Room,Yes,1-year,No,No Info,No Parking,Yes,Yes,Yes,Yes,No,1983,750,39.0,Hampstead
345802,"927 Rue Tait - Saint-Laurent, QC",H4M 2L3,600.0,Apartment,Basement,Yes,1-year,No,No Info,Street,No,No,No,Yes,No,1953,1195,69.0,Saint-Laurent
560869,"950 Rue Notre-Dame Ouest - Montréal, QC",H3C 0K3,575.0,Condo,No Info,Yes,1-year,No,1,Underg,No,Yes,No,No,No,2011,1650,11.0,Griffintown
560999,"738 Rue Saint-Paul Ouest - Montréal, QC",H3C 0N5,600.0,Condo,No Info,No,1-year,No,No Info,No Info,No,Yes,No,No,No,No Info,1600,,Griffintown
560986,"1407 Rue Aylwin - Mercier-Hochelaga-Maisonneuve, QC",H1W 3B6,,Apartment,Apartment,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,838,,Montreal(Hochelaga)
450350,"7221 Rue Clark - Montréal, QC",H2R 0A9,800.0,Apartment,Apartment,No,1-year,No,No Info,Underg,No,Yes,No,No,No,2017,1750,5.0,MontrealSoutheast Villeray
452438,"7221 Rue Clark - Montréal, QC",H2R 0A9,700.0,Apartment,Apartment,No,1-year,No,No Info,Garage,No,Yes,No,No,No,2017,1750,5.0,MontrealSoutheast Villeray
560814,"4611 Avenue Papineau - Montréal, QC",H2H 1V4,,Room,Private Room,Yes,monthly,Yes,No Info,Street,Yes,Yes,Yes,Yes,Yes,2022,890,0.0,Mont-Royal
560315,"2320 Rue Tupper - Montréal, QC",H3H 0B8,510.0,Condo,No Info,No,1-year,No,No Info,No Parking,No,Yes,No,No,No,2021,1495,1.0,Downtown
560582,"2264 Rue Harriet-Quimby - Saint-Laurent, QC",H4R 3E2,700.0,Condo,No Info,Yes,1-year,No,1,Garage,No,Yes,No,No,No,2003,1380,19.0,Saint-Laurent
560596,"700 Rue Saint-Paul Ouest - Montréal, QC",H3C 0X2,450.0,Condo,No Info,No,1-year,No,No Info,No Parking,No,Yes,No,No,No,2019,1375,3.0,Griffintown
560424,"6920 Avenue Fielding - Montréal, QC",H4V 1P5,,Apartment,Apartment,Yes,1-year,No,No Info,Street,Yes,Yes,No,No,No,1990,nan,32.0,Côte Saint-Luc
560422,"4355 Avenue Dupuis - Montréal, QC",H3T 1E7,700.0,Apartment,Apartment,No,1-year,No,No Info,No Info,Yes,Yes,No,No,No,1997,1050,25.0,Côte-des-Neiges
560602,"7172 Rue de Lisieux - Montréal, QC",H1S 2G2,,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,1961,1000,61.0,MontrealSoutheast Saint-Léonard
560594,"705 Rue William - Montréal, QC",H3C 0R5,450.0,Condo,No Info,No,1-year,No,No Info,No Parking,No,Yes,No,No,No,2017,1375,5.0,Griffintown
560433,"5455 Rue de Terrebonne - Montréal, QC",H4A 3R5,850.0,Apartment,Apartment,No,1-year,No,1,Garage,Yes,Yes,No,No,No,2021,1137,1.0,Notre-Dame-de-Grâce
560358,"4270 Avenue Papineau - Montréal, QC",H2H 1S9,650.0,Condo,No Info,No,1-year,No,No Info,Street,No,No,No,No,No,1951,1550,71.0,Mont-Royal
533130,"1569 Avenue des Pins - Montréal, QC",H3G 1B3,500.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,Yes,Yes,Yes,No,No,No Info,900,,Downtown
560074,"1380 Boulevard René-Lévesque Ouest - Montréal, QC",H3G 1T6,600.0,Apartment,Apartment,No,1-year,No,No Info,No Info,Yes,Yes,Yes,No,No,2013,1680,9.0,Downtown
559974,"4560 Boulevard LaSalle - Montréal, QC",H4G 2B1,,Apartment,Apartment,No,1-year,No,No Info,No Info,Yes,Yes,No,No,No,No Info,1216,,MontrealNorth Verdun
559883,"1000 Boulevard Chomedey - Laval, QC",H7V 3X8,,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,Yes,No,No,No Info,1350,,LavalEast Chomedey
559881,"1000 Boulevard Chomedey - Laval, QC",H7V 3X8,,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,Yes,No,No,No Info,1350,,LavalEast Chomedey
507208,"1000 Boulevard Chomedey - Laval, QC",H7V 3X8,,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,Yes,No,No,No Info,1350,,LavalEast Chomedey
559611,"1310 Boulevard René-Lévesque Ouest - Montréal, QC",H3G 1T1,662.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,Yes,No,No,No,2018,2190,4.0,Downtown
292298,"81 Rue de Brésoles - Montréal, QC",H2Y 1V7,620.0,Condo,No Info,Yes,1-year,No,1,Garage,Yes,Yes,Yes,Yes,Yes,2009,2150,13.0,Old Montreal
556368,"385 Rue Saint-Martin - Montréal, QC",H3J 1W1,606.0,Condo,No Info,No,1-year,No,No Info,Street,No,Yes,No,No,No,2021,1630,1.0,Montreal(Petite-Bourgogne)
559205,"2320 Rue Tupper - Montréal, QC",H3H 0B8,,Condo,No Info,No,1-year,No,No Info,No Parking,No,No,No,No,No,2022,1800,0.0,Downtown
559244,"1115 Boulevard de la Côte-Vertu - Saint-Laurent, QC",H4L 5M3,810.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,Yes,No,No,No,2000,1275,22.0,Saint-Laurent
559302,"1288 Avenue des Canadiens-de-Montréal - Montréal, QC",H3C 1B3,,Apartment,Apartment,No,negotiable,No,No Info,No Parking,Yes,Yes,No,No,No,2016,nan,6.0,Griffintown
559122,"1480 Gaston-Véronneau - Montréal, QC",J4N 0G9,,Apartment,Apartment,Yes,1-year,No,1,Garage,No,Yes,No,Yes,No,2014,nan,8.0,LongueuilNortheast
558861,"1000 Boulevard Chomedey - Laval, QC",,,Apartment,Apartment,No,1-year,No,1,Driveway,Yes,Yes,Yes,No,No,2015,1320,7.0,
558365,"1593 Rue Clark - Montréal, QC",H2X 2T1,,Apartment,Apartment,Yes,1-year,No,No Info,No Info,Yes,No,Yes,Yes,No,2022,nan,0.0,Mont-Royal
558363,"1593 Rue Clark - Montréal, QC",H2X 2T1,600.0,Apartment,Apartment,Yes,1-year,No,No Info,No Info,Yes,No,Yes,Yes,No,2022,1825,0.0,Mont-Royal
558630,"141 Rue François-Souillard - Laval, QC",H7N 0E7,,Apartment,Apartment,No,1-year,No,No Info,No Info,No,Yes,No,No,No,2018,1275,4.0,Laval(Laval-des-Rapides)
532773,"4399 Boulevard Saint-Laurent - Montréal, QC",H2W 1Z8,900.0,Apartment,Apartment,Yes,1-year,Yes,No Info,Street,No,Yes,No,No,No,2017,1500,5.0,Mont-Royal
558382,"12221 Rue Lachapelle - Ahuntsic-Cartierville, QC",H4J 2P3,,Apartment,Duplex,No,1-year,No,No Info,Street,No,Yes,No,No,No,No Info,820,,MontrealCentral Cartierville
553452,"5265 Rue Mackenzie - Montréal, QC",H3W 0B2,,Apartment,Apartment,No,1-year,No,1,Garage,No,Yes,Yes,No,No,2022,nan,0.0,Côte-des-Neiges
558319,"2 Carré Westmount - Montréal, QC",H3Z 2A4,840.0,Condo,No Info,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,3500,,Westmount
558097,"700 Rue Saint-Paul Ouest - Montréal, QC",H3C 0X2,421.0,Condo,No Info,Yes,negotiable,Yes,1,Underg,No,No,No,Yes,No,2020,2000,2.0,Griffintown
558121,"Boulevard Newman - Montréal, QC",,514.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,Yes,No,No,No,2021,1230,1.0,
558087,"339 Rue Ontario Est - Montréal, QC",H2X 1H7,450.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,No,Yes,No,No,No,1920,895,102.0,Mont-Royal
534972,"1601 Rue Viola Desmond - Montréal, QC",H8N 0G2,673.0,Condo,No Info,Yes,1-year,No,No Info,No Info,No,Yes,No,No,No,2018,1380,4.0,MontrealNorthwest LaSalle
504015,"3005 Avenue Barclay - Montréal, QC",H3S 1J9,900.0,Apartment,Apartment,No,1-year,No,1,Driveway,No,No,Yes,No,No,1984,990,38.0,Côte-des-Neiges
557576,"790 Rue William - Montréal, QC",H3C 2M2,,Condo,No Info,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1320,,Griffintown
441316,"3960 Rue Wellington - Montréal, QC",H4G 1V3,760.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,No,Yes,Yes,2018,1380,4.0,MontrealNorth Verdun
499757,"570 Rue Milton - Montréal, QC",H2X 1W4,567.0,Apartment,Apartment,Yes,1-year,No,No Info,No Info,No,Yes,No,No,No,1905,1250,117.0,Mont-Royal
557161,"570 Rue Milton - Montréal, QC",H2X 1W4,650.0,Apartment,Apartment,Yes,1-year,No,No Info,No Parking,Yes,Yes,Yes,No,No,No Info,1300,,Mont-Royal
557158,"365 Rue Sainte-Marguerite - Montréal, QC",H4C 2W9,700.0,Apartment,Apartment,Yes,1-year,No,No Info,No Parking,No,Yes,Yes,No,No,No Info,1300,,Montreal(Saint-Henri)
557057,"1211 Rue Drummond - Montréal, QC",H3G 0E6,555.0,Condo,No Info,Yes,1-year,No,No Info,No Info,No,No,No,No,No,2018,1418,4.0,Downtown
556636,"8917 Boulevard LaSalle - Montréal, QC",H8P 1Z8,,Apartment,Apartment,No,1-year,No,No Info,No Info,Yes,Yes,No,No,No,No Info,1195,,MontrealSoutheast LaSalle
556629,"8917 Boulevard LaSalle - Montréal, QC",H8P 1Z8,,Apartment,Apartment,No,1-year,No,No Info,No Info,Yes,Yes,No,No,No,No Info,1050,,MontrealSoutheast LaSalle
362400,"1492 Rue Sainte-Catherine Ouest - Montréal, QC",H3G 1S8,300.0,Apartment,Studio,Yes,negotiable,Yes,No Info,No Parking,Yes,Yes,Yes,Yes,No,2013,749,9.0,Downtown
556985,"1436 Rue Mackay - Montréal, QC",H3G 2H8,700.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,No,No,No,No Info,1500,,Downtown
550626,"315 Rue Rielle - Montréal, QC",H4G 2S6,600.0,Apartment,Apartment,No,negotiable,Yes,5+,Garage,No,Yes,No,Yes,No,No Info,1250,,MontrealNorth Verdun
556400,"1400 Rue Ottawa - Montréal, QC",H3C 0Y9,620.0,Condo,No Info,No,1-year,No,No Info,No Parking,No,Yes,No,No,No,2022,1550,0.0,Griffintown
539347,"628 Rue Saint-Jacques - Montréal, QC",H3C 1C7,600.0,Condo,No Info,No,1-year,No,No Info,No Parking,Yes,Yes,No,No,No,2021,1800,1.0,Griffintown
459718,"3005 Avenue Barclay - Montréal, QC",H3S 1J9,1000.0,Apartment,Apartment,No,1-year,No,1,Driveway,No,No,No,No,No,1989,990,33.0,Côte-des-Neiges
548871,"4650 Avenue Bonavista - Montréal, QC",H3W 2H5,850.0,Apartment,Apartment,No,1-year,No,1,Garage,Yes,Yes,No,No,No,No Info,1495,,Côte-des-Neiges
554266,"1475 Avenue O'Brien - Saint-Laurent, QC",H4L 3W3,800.0,Apartment,Duplex,No,1-year,No,No Info,Street,No,No,No,No,No,1960,920,62.0,Saint-Laurent
520567,"1565 Rue Rachel Est - Montréal, QC",H2J 2K5,425.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,Yes,Yes,Yes,Yes,No,1964,1050,58.0,Mont-Royal
